Gene_ID,AJ1,AJ2,AJ3,AJ4,AJ5,AJ6,,,avg-con,avg-si2
LOC101928104,0,0,0.00748709,0,0,0,,,,
TSSK4,0.0152303,0,0,0,0.015736,0,,,,
RPL23,1277.46,1357.89,1542.45,1438.76,1366.19,1350.67,,,,
CDKN3,93.2267,97.3622,102.634,86.8587,95.0866,90.1196,,,,
DEFB4B,0,0,0,0,0,0,,,,
PSME4,17.6366,16.8461,16.4401,17.1514,17.7682,17.9922,,,,
MIR2114,0,0,0,0,0,0,,,,
ADAM19,19.8287,20.8597,18.6899,19.7063,21.3226,21.1258,,,,
NAV2,10.8696,10.2924,8.50022,9.26699,9.16825,9.1997,,,,
MKL2,2.21092,2.01512,1.65875,1.91743,2.12406,2.08462,,,,
STOX2,0.130229,0.117332,0.105453,0.0824899,0.0884204,0.0928909,,,,
CEBPD,37.8708,37.3922,43.2936,52.755,50.2059,50.3748,,,,
RTBDN,0.358423,0.259257,0.387835,0.179336,0.408218,0.158015,,,,
C1orf189,0.0332244,0.0317482,0.0724322,0,0.0343274,0,,,,
CYB561A3,9.13861,9.40067,9.08836,9.40066,9.36117,9.02986,,,,
PTK2,40.1402,40.2513,38.5508,47.1971,47.5451,49.4223,,,,
CCDC144CP,0.54679,0.457884,0.294441,0.391509,0.532153,0.619187,,,,
MIR4798,0,0,0,0,0,0,,,,
TSFM,9.67678,8.94912,10.5341,11.3817,11.2812,11.3659,,,,
CT47A1,0,0,0,0,0,0,,,,
CASC17,0,0.0255707,0,0.00941675,0,0,,,,
TUBA3FP,0,0,0,0,0,0,,,,
SLC2A2,0.00557194,0.0106498,0,0,0.0172731,0,,,,
GSTA5,0,0,0,0,0,0,,,,
ANKRD42,2.14998,2.08131,2.18275,2.4626,2.60611,2.6865,,,,
PPM1A,10.6281,10.3051,10.6147,12.3959,13.0712,13.654,,,,
FAM96A,26.89,29.6172,31.329,28.6228,31.0705,32.4802,,,,
FNDC9,0.00862241,0.0164786,0,0.0182054,0.026726,0,,,,
RAB11FIP5,27.2308,28.1316,26.4462,23.7014,23.1198,22.9402,,,,
C4orf17,0,0,0,0,0,0,,,,
ARPC5L,77.2286,77.7016,80.28,87.4241,81.1093,79.6542,,,,
ATP5F1,80.0092,83.8858,91.5038,87.1897,87.2028,87.4526,,,,
AIDA,21.5181,21.2653,21.5344,34.202,37.0603,38.1761,,,,
CNKSR3,5.37309,5.33848,4.98524,4.21526,4.05751,4.31084,,,,
MSTN,0.0253392,0.01816,0.00690521,0.0468135,0.00654511,0.0249708,,,,
MIR3975,0,0,0,0,0,0,,,,
FGD5,0,0,0,0.00306999,0,0,,,,
CRYBA4,0.109575,0.130884,0.119442,0.0289198,0.0283034,0,,,,
NPAS4,0,0,0,0,0,0,,,,
MIR5009,0,0,0,0,0,0,,,,
CALY,0.0639667,0.0203749,0.116211,0.13506,0,0.0280164,,,,
ZNF786,2.16764,1.9267,2.05643,1.66635,1.5694,1.64782,,,,
LOC100379224,0.506258,0.523869,0.440332,0.326767,0.449891,0.399809,,,,
LOC101928530,0.344694,0.23527,0,0.10397,0.203507,0.194105,,,,
ZBTB34,4.86817,4.68421,4.63399,3.87237,4.30357,4.40917,,,,
GRIN1,0.0134098,0.0389177,0.0292376,0.0343847,0,0.0117454,,,,
MAP3K5,3.96082,3.72778,3.9161,5.00618,4.84636,5.44842,,,,
PGAM1P5,0.0170934,0.00408348,0.0232907,0.00601518,0.0176609,0.01123,,,,
MIR1228,0,0,0,0,0,0,,,,
SNORD116-25,0,0,0,0,0,0,,,,
DCLK1,0.105546,0.0877424,0.0693605,0.171275,0.199988,0.245848,,,,
ME1,12.6923,12.2812,12.255,10.8028,10.9496,11.3764,,,,
TBC1D14,19.532,18.9132,18.4916,19.2282,19.8369,19.1823,,,,
RUNX3,0,0.0194555,0.00887581,0.0128955,0.0168283,0.0267522,,,,
PIP5K1C,7.97664,8.33617,7.076,8.06998,7.32627,7.22322,,,,
KLHL17,8.98577,8.55969,9.15211,9.44183,8.67484,8.09878,,,,
RBP7,0.184661,0.247039,0.483094,0.194947,0.152634,0.582326,,,,
WDR45B,47.1435,47.6531,48.0465,52.2943,53.8374,53.6497,,,,
GP1BA,0.00721292,0,0.00786242,0,0,0,,,,
ANKRD16,2.01546,2.21055,2.28816,2.73938,2.80712,2.6343,,,,
SSX8,0.0667189,0.0361275,0.00969688,0.0164349,0.080423,0.0350662,,,,
MIR4267,0,0,0,0,0,0,,,,
MOGAT3,0.0497373,0,0,0,0,0,,,,
WDR16,0,0,0,0,0.00959278,0,,,,
CHIC1,2.58247,2.52671,2.28753,2.13466,2.60189,2.80608,,,,
ERCC-00039,0,0,0,0,0,0,,,,
PTGER4P2-CDK2AP2P2,0.0614936,0.0678016,0.0515622,0.0549314,0.102634,0.0186461,,,,
MIR3612,0,0,0,0,0,0,,,,
WDR5,18.8117,19.2354,19.3741,24.1177,24.692,23.9103,,,,
R3HDM4,44.134,45.3511,48.3501,45.382,41.6508,41.908,,,,
ADAT2,1.10863,1.09182,1.09922,0.829849,0.944968,0.96635,,,,
CLPSL2,0.370949,0.381684,0.823415,0.486884,0.551274,1.15243,,,,
CCDC17,1.28858,1.13747,1.06464,1.14374,0.873438,0.798032,,,,
OR51D1,0,0,0,0,0,0,,,,
PALM3,0.00805963,0.00770153,0.0175707,0,0,0.01059,,,,
MRVI1-AS1,0,0.0380058,0.0433544,0,0,0,,,,
PRTG,1.64552,1.49043,1.40889,1.43725,1.6086,1.67242,,,,
TESPA1,0.0534211,0.0302822,0.0444127,0.0563967,0.05614,0.0416392,,,,
CACNA1C-AS2,0,0,0,0,0,0,,,,
MIR7162,0,0,0,0,0,0,,,,
ID3,2.78977,3.23268,2.77882,2.30197,3.2137,3.22322,,,,
PAX8-AS1,11.7261,11.8014,10.9799,13.4908,11.9076,12.076,,,,
DHX37,5.4698,5.49248,5.11117,5.67395,5.64747,5.66557,,,,
GUCY1A2,0.00519523,0.00397113,0.00566304,0.013166,0.00429375,0.00819208,,,,
DAPK2,0.997845,0.822892,1.0132,1.11115,1.07334,1.22132,,,,
LINC00938,2.13984,1.88625,1.88048,2.10142,2.20231,2.20136,,,,
ZNRD1-AS1,0,0,0,0,0,0,,,,
EBI3,1.88591,1.95512,2.4242,2.42295,2.31616,2.54812,,,,
BECN1P1,0.015194,0.0145189,0.0165621,0.0160403,0,0,,,,
HIVEP3,6.23013,6.19629,5.16354,5.77403,5.80565,5.90214,,,,
MAFA,0.0611133,0.087597,0.0499622,0.0887115,0.0631423,0.150563,,,,
GAGE12J,0.011544,0.00434348,0.00990947,0.0229268,0.0093927,0.00853213,,,,
TTYH3,27.715,28.714,26.7206,25.1785,23.9602,23.4703,,,,
CENPE,15.4981,14.527,12.7925,11.208,13.2219,13.0771,,,,
LOC101928539,0,0,0,0.00452779,0,0,,,,
GIT1,15.0595,15.253,15.3348,13.768,13.3238,12.7751,,,,
LOC101927242,0,0,0,0,0,0,,,,
SLC24A5,0,0,0,0.0123886,0,0,,,,
PTCHD2,0.0247851,0.0126314,0.00360226,0.0174438,0.0068288,0.0130266,,,,
KCNJ2-AS1,0,0,0,0,0,0,,,,
TTC28-AS1,5.36035,5.07455,6.49284,4.66667,4.84968,3.54226,,,,
EFHC2,0.0652079,0.0571181,0.0355398,0.0114733,0.0224576,0.01428,,,,
MRPL12,77.5086,79.172,88.5058,77.2861,77.3526,72.3795,,,,
DMRTC1,0,0,0,0,0,0,,,,
SLC36A2,0,0,0,0,0.00531919,0,,,,
SPRR2C,0,0,0,0,0.0362951,0,,,,
FLJ20021,8.07529,7.87838,9.38721,7.36258,7.03062,8.64425,,,,
THAP2,0.857149,0.883908,0.961583,0.754078,0.774906,0.769606,,,,
APOA1BP,49.4936,52.0517,57.6009,45.466,43.4308,42.6492,,,,
PKDCC,0.649163,0.59275,0.786242,0.951837,0.939002,0.663421,,,,
ENOSF1,4.07143,4.41622,3.75429,3.29154,3.28107,3.12084,,,,
TEX14,0.172621,0.19122,0.168565,0.140474,0.152343,0.160662,,,,
XKR4,0,0,0,0,0,0,,,,
ZNF484,2.06297,1.75957,1.56934,1.44749,1.75965,1.57058,,,,
SEPP1,1.05671,0.942445,0.911889,0.799495,0.682368,0.879359,,,,
HECW1,0.356782,0.406863,0.261337,0.241518,0.28524,0.255725,,,,
MMP9,0.178754,0.111399,0.160963,0.213326,0.216809,0.275722,,,,
MTM1,5.53941,5.50875,5.31207,4.82552,5.18329,5.02292,,,,
TMEM40,0.248412,0.213877,0.203544,0.170694,0.250373,0.256326,,,,
UBE2E4P,11.3147,12.3814,13.4513,11.7614,11.403,11.7154,,,,
GOLIM4,13.9491,13.9363,13.1143,10.8487,12.8073,12.6679,,,,
LOC100507175,0,0,0,0,0,0,,,,
C1orf220,0.167559,0.120086,0.0837132,0.235856,0.137055,0.0688014,,,,
SKI,13.4087,13.8091,12.5206,15.8897,16.2287,15.1953,,,,
LACE1,2.14102,2.16169,2.36023,1.97028,2.5627,2.52657,,,,
MUC19,0,0,0,0,0,0,,,,
GPR63,0.425807,0.485617,0.489555,0.224301,0.344112,0.260306,,,,
TRPV6,0.104027,0.046779,0.0800433,0.0710612,0.0569018,0.0804041,,,,
RBM10,22.9386,25.249,24.6413,20.0716,19.3455,18.9559,,,,
LOC728024,0.682985,0.732681,0.660204,0.700623,0.918691,0.770418,,,,
C7orf69,0,0.0693443,0.118655,0.191527,0.074978,0.0953517,,,,
NTRK3,0.0102752,0.00807113,0.0158039,0,0.00625287,0,,,,
HSD17B11,52.7514,50.577,56.8036,49.6175,56.3752,58.727,,,,
RASSF3,16.7518,16.3776,17.0693,16.7679,16.7708,17.1283,,,,
ST6GAL2,0,0,0,0,0,0,,,,
LOC101929694,0,0,0,0,0,0,,,,
RETNLB,0.045206,0.086395,0,0.190896,0.0934138,0,,,,
CPT2,6.13448,5.6246,6.1904,5.73599,5.43411,5.65309,,,,
EPB41L4A-AS2,0.0138927,0.026551,0.0151437,0,0.028708,0.0730176,,,,
SNORD125,0,0,0,0,0,0,,,,
TMEM79,3.82957,3.87646,3.79666,2.86376,2.80273,2.63824,,,,
PVRL3-AS1,0.215585,0.223174,0.137082,0.0758645,0.0928094,0.16524,,,,
MIR378F,0,0,0,0,0,0,,,,
MIR487B,0,0,0,0,0,0,,,,
ATRX,10.567,9.2988,8.37896,8.18433,9.47199,9.76041,,,,
ATF7IP2,0.240987,0.206533,0.201254,0.207116,0.143411,0.207481,,,,
ASB6,8.10837,7.98358,7.68032,7.92499,7.53536,7.70181,,,,
EQTN,0,0,0,0,0,0,,,,
STAG3L2,3.57419,3.33918,2.60005,2.85839,3.22393,2.48591,,,,
UGT1A4,1.83E-08,7.06E-09,5.11E-08,5.10E-13,3.66E-11,3.89E-10,,,,
LOC102724596,0.0868153,0.229795,0.173002,0.0418877,0.0487028,0.123874,,,,
OR5B3,0,0,0,0,0,0,,,,
SCAF4,10.661,10.9213,10.2698,9.12247,9.23767,9.03361,,,,
MIR31,0,0,0,0,0,0,,,,
TSR3,28.7442,30.2424,34.3898,37.0206,34.3111,32.2734,,,,
MIR1470,0,0,0,0,0,0,,,,
KAT2A,20.1691,20.122,20.5541,12.2788,11.2344,10.8819,,,,
FAM212B,0.318826,0.347834,0.374589,0.291516,0.319827,0.327646,,,,
KATNAL1,2.37424,2.26197,2.11392,4.04556,4.47606,4.51414,,,,
ERC2-IT1,0,0,0,0,0,0,,,,
CHIAP2,0.0127477,0,0.00694777,0,0.00658545,0.00837491,,,,
SNORD115-3,0,0,0,0,0,0,,,,
PDXK,16.2956,16.0178,16.0403,14.5329,14.1938,13.7619,,,,
FCGR2C,0.0761673,0.124771,0.118608,0.164649,0.112423,0.181098,,,,
ERMP1,3.15848,3.24912,3.13373,2.87508,3.0136,3.02364,,,,
RPE,9.35733,9.08752,9.12615,10.0119,11.9261,12.4134,,,,
HSFY1P1,0,0,0,0,0,0,,,,
C20orf196,1.08213,1.18416,0.875168,1.19769,1.08199,1.14667,,,,
KDM7A,3.18168,2.84115,2.93539,2.60242,2.8814,2.99305,,,,
IRGM,0,0.0108892,0,0.0120303,0.0117739,0,,,,
JAKMIP2-AS1,0,0,0,0,0,0,,,,
CPLX1,0.0770397,0.0654371,0.0933075,0.126515,0.114974,0.134969,,,,
DEFB135,0,0,0,0,0,0,,,,
MOSPD1,14.1079,13.6502,14.3637,13.7974,13.7339,15.0298,,,,
TMIGD2,0,0,0,0,0,0,,,,
TLR3,2.27704,2.19818,2.01748,2.19431,2.77491,2.66971,,,,
TCTEX1D1,0,0,0,0,0,0,,,,
TMEM155,0.00784563,0.00749704,0,0,0.00810611,0.0103088,,,,
C9orf142,42.0074,44.4269,46.2372,38.8617,36.9314,33.3115,,,,
IDO1,0.220746,0.238452,0.313857,0.516746,0.426402,0.617933,,,,
LOC101927143,0,0,0,0,0,0,,,,
CD226,0.0476647,0.123627,0.0890686,0.0575082,0.147742,0.0626291,,,,
EIF3G,111.884,112.481,123.567,118.363,109.049,113.702,,,,
ZNF253,3.05275,2.94425,2.96002,2.4387,2.74389,2.90207,,,,
IFNA22P,0,0,0,0,0,0,,,,
LOC339593,0,0,0,0,0,0,,,,
SNORD47,177.679,169.784,0,0,0,0,,,,
CASC11,0.0995246,0.213981,0.271216,0.108711,0.179951,0.167997,,,,
LOC100506499,1.82381,1.52382,1.56397,2.11656,2.74269,2.62133,,,,
OR7E37P,1.02445,0.923368,0.799794,0.849131,0.632214,0.713055,,,,
GBP3,30.7781,29.8581,31.3775,45.8521,45.1061,48.5451,,,,
HNRNPF,92.0485,96.2344,97.9482,93.385,95.0941,97.1547,,,,
HRH1,11.4561,11.566,10.9006,12.9209,13.4304,13.214,,,,
ZNF589,2.04407,2.07846,1.7568,1.40542,1.41879,1.17763,,,,
NEGR1,0.693732,0.622381,0.670343,1.11935,1.22069,1.27375,,,,
ARVCF,0.354352,0.433584,0.466339,0.739057,0.611684,0.681369,,,,
NPIPA2,4.41309,3.84515,4.08756,3.78635,3.60676,4.10256,,,,
SAE1,70.0654,73.0365,72.3937,64.0092,65.8407,64.8892,,,,
NOL8,10.7865,11.4447,10.2671,10.6966,11.6338,10.8697,,,,
FMN2,0.00531873,0.00254121,0,0.00561499,0.0109906,0.00698856,,,,
C2orf44,3.3348,3.43076,2.91551,3.19337,3.4441,3.21079,,,,
IQCF6,0,0,0,0,0,0,,,,
FAM156A,12.5979,12.3746,12.6721,12.3099,10.6157,10.1474,,,,
LOC101929625,0,0,0,0,0,0,,,,
NAP1L6,0,0,0,0,0,0.0118352,,,,
CNR2,0,0,0,0,0,0.0138655,,,,
RGAG1,0.0507271,0.0757395,0.0587508,0.0602468,0.0655141,0.0749847,,,,
TALDO1,142.735,154.142,167.443,159.689,155.213,154.054,,,,
FER1L4,1.94646,1.84337,1.63981,1.68279,1.04408,1.06769,,,,
ABCC12,0.020012,0.0127485,0.0145426,0.0704222,0.0275685,0.0438246,,,,
VAMP5,2.31206,2.79618,3.42596,2.63153,2.12754,2.70566,,,,
LINC00634,0,0.0365153,0.0416541,0.0134472,0,0.0167368,,,,
LOC81691,1.52275,1.9269,1.92062,1.47906,1.79824,1.58221,,,,
AKR1A1,33.0713,33.1333,39.9672,27.3797,25.4355,23.7684,,,,
VDR,0.807581,0.892458,0.833128,1.48938,1.44995,1.30565,,,,
ZNF525,1.36325,1.55101,1.23571,1.16834,1.4236,1.29163,,,,
LOC101928514,0.0172479,0.0439508,0.018801,0.0333825,0.0356411,0.0151086,,,,
PCBP2-OT1,0.765664,0.810741,0.551172,0.583241,0.263461,0.395435,,,,
MIR514A1,0,0,0,0,0,0,,,,
IL2RG,0.336662,0.154894,0.285426,0.250106,0.244776,0.311289,,,,
SPATA31A3,0,0.000562441,0,0,0,0,,,,
OR4N4,0,0,0,0,0,0,,,,
GPR155,0.494189,0.515627,0.422316,0.402732,0.449162,0.488307,,,,
MIR3126,0,0,0,0,0,0,,,,
MCMDC2,0.013538,0.0171991,0.0687119,0.0665474,0.0557918,0.02365,,,,
OR51B2,0,0,0,0,0,0,,,,
BIRC7,0,0.0142799,0.0162895,0.0631147,0.0154401,0,,,,
LOC729506,0,0,0,0,0,0,,,,
KIF16B,3.17087,3.42345,3.1774,2.79959,3.29378,3.38721,,,,
SLC45A1,0.542039,0.572477,0.551976,0.858347,0.773733,0.60913,,,,
BMS1P6,1.37052,1.36366,0.897051,0.945456,1.04114,1.06598,,,,
CIB3,0.0364442,0.104475,0,0.0384742,0,0.0478859,,,,
HPS1,15.2159,14.858,14.6788,13.7429,12.2004,12.4558,,,,
ZSCAN23,0.308076,0.2141,0.207596,0.153748,0.289368,0.220799,,,,
IARS2,51.9764,51.2094,52.7224,58.6428,60.4545,60.5921,,,,
DEAF1,10.4396,10.5051,11.3509,10.0673,9.98221,10.0518,,,,
IL19,0.0601674,0.0191646,0.0437235,0.0211728,0.0207215,0,,,,
LOC101927378,0,0,0,0,0,0,,,,
FAM228A,0.042237,0.0302703,0.0460403,0.0891794,0.0436393,0.0832462,,,,
HIST1H4F,0,0,0,0,0,0,,,,
MIR4795,0,0,0,0,0,0,,,,
PPP1R3B,5.08021,5.07805,5.20574,5.50117,5.54942,5.1914,,,,
SIM2,0.790298,0.692447,0.659908,0.726009,0.740796,0.652868,,,,
LOC101929260,0,0,0,0,0,0,,,,
HOTAIR,0.0229842,0.02969,0.0169286,0,0,0,,,,
HLA-B,0,0,0,0,0,0,,,,
NR3C1,20.7369,19.4303,19.2782,24.3925,25.9949,27.5455,,,,
SNORD12,143.023,34.1672,0,0,0,0,,,,
GATA4,0,0,0,0,0,0,,,,
TMPRSS11BNL,0,0,0,0,0,0,,,,
LOC644669,0,0,0,0,0,0,,,,
NDUFAF4P1,0.0221035,0.00372731,0.00850371,0.00823578,0.0201506,0,,,,
CENPV,18.4826,19.677,21.8808,17.267,17.8279,17.9697,,,,
BMS1P18,0,0,0.00870446,0,0.0110007,0.0104924,,,,
C19orf25,4.10028,4.66625,4.31113,5.62387,5.16209,5.45121,,,,
HES7,0.226651,0.23824,0.330156,0.25124,0.15221,0.119114,,,,
SETBP1,0.0204871,0.032628,0.00744389,0.0144187,0.0324648,0.0336485,,,,
FAM205A,0,0,0,0,0,0,,,,
HAS2,4.26067,4.2002,4.08583,3.08597,3.26816,3.23852,,,,
OR2W1,0,0,0,0,0,0,,,,
FKBP11,14.2357,14.8762,13.1585,13.8426,11.8454,10.6632,,,,
AADACL2,0,0,0,0,0,0,,,,
CHD7,4.50438,4.43354,3.72055,3.08878,3.25294,3.33587,,,,
MIR4289,0,0,0,0,0,0,,,,
NYAP2,0.162332,0.119045,0.0905322,0.0916653,0.128717,0.0892869,,,,
ZNF583,1.46869,1.2939,1.15278,1.44418,1.24112,1.43239,,,,
RAP2B,6.67227,6.90954,7.11153,7.21174,7.58408,7.37343,,,,
LYPLA1,18.4296,16.9867,17.9327,19.0137,21.2874,23.7134,,,,
MIR3188,0,0,0,0,0,0,,,,
HDDC3,11.5553,13.2329,13.8631,11.9805,13.228,11.51,,,,
MIR4797,0,0,0,0,0,0,,,,
SYN2,0.0316377,0.0337147,0.0287388,0.0378215,0.0209508,0.0277136,,,,
MIR4661,0,0,0,0,0,0,,,,
TTF1,5.80421,5.65744,6.2491,6.25158,7.37961,7.13124,,,,
RARA-AS1,1.00344,0.948871,1.00265,1.28003,1.26355,1.2086,,,,
PRICKLE4,3.74276,3.35122,3.42175,2.84052,2.9463,2.65909,,,,
LOC285074,16.5589,16.0015,16.9667,14.7787,13.1433,13.2557,,,,
PARK2,0.0483953,0.0393083,0.0327068,0.0508044,0.02712,0.0575686,,,,
LOC101926955,0,0,0.012306,0.00397276,0.00388808,0,,,,
SUCLG1,33.2911,34.2785,35.2211,34.7263,34.1913,33.1507,,,,
MIR6721,0,0,0,0,0,0,,,,
SNX12,29.8788,33.265,31.9492,31.6235,32.053,31.7656,,,,
KRTAP10-8,0,0,0,0,0,0,,,,
GJB4,0,0,0.00685014,0.00663431,0,0.00825723,,,,
LOC100507564,0.0849393,0.0649323,0.0740702,0.0538024,0.0175519,0.0223212,,,,
MYO5A,4.75261,4.71687,4.05118,3.68584,4.36607,4.31756,,,,
GSTM2,13.912,14.2308,14.333,14.0337,14.4312,13.854,,,,
C9orf153,0,0,0,0,0.0104265,0,,,,
OTX2-AS1,0,0,0,0,0,0,,,,
SNORD116-5,0,0,0,0,0,0,,,,
GAREM,0.465248,0.45857,0.488687,0.296809,0.312975,0.37897,,,,
LINC01186,1.55115,1.58811,1.93237,0.896756,0.763168,0.727908,,,,
FOXI2,0,0,0,0,0,0,,,,
DEFB113,0,0,0,0,0,0,,,,
SLC12A4,13.4217,13.0943,12.2871,10.6244,9.92004,9.40712,,,,
LINC00632,0.244454,0.586045,0.526812,0.184738,0.164736,0.154736,,,,
PYCARD,10.1797,9.10414,12.143,9.33683,10.2496,9.41401,,,,
EBLN1,0.0171819,0,0.0374581,0.0362779,0,0.0225762,,,,
FLT4,0,0.00367952,0,0,0,0,,,,
CHMP1A,28.7744,29.6658,29.3687,30.7713,28.3225,29.0305,,,,
BRWD3,5.23113,4.86805,4.10573,4.41981,4.87505,5.23066,,,,
HLA-DPA1,0,0,0,0,0,0,,,,
RORA,0.330552,0.285595,0.280963,0.284407,0.377477,0.432251,,,,
LOC100270679,0,0,0,0,0,0,,,,
HDAC11,4.81788,5.19872,5.33489,6.43842,6.29469,5.84706,,,,
ANKRD17,18.071,18.0307,14.8135,14.8098,16.8279,16.5853,,,,
ISCU,59.4482,60.0089,66.3562,81.742,77.2239,79.9178,,,,
GAS6-AS2,2.08856,1.9988,2.01414,2.28544,2.42592,2.21421,,,,
LOC100506470,0,0,0,0,0,0,,,,
APOBEC3H,0.0590753,0.219243,0.0417484,0.0831971,0.0610363,0.0517445,,,,
BTBD17,0,0,0,0,0,0.0147798,,,,
MFAP2,13.247,14.5622,15.4699,17.8337,15.9033,16.1367,,,,
MAGEA8,0,0,0,0,0,0,,,,
P4HA1,37.4191,39.4833,40.9703,42.0481,45.7906,45.7741,,,,
PDE6G,0.162406,0.336398,0.383739,0.257295,0.22338,0.284654,,,,
ING2,6.09275,6.57289,6.50927,6.19514,5.87796,5.78679,,,,
CPA3,0.0112027,0,0,0.0236533,0.0694476,0.0294395,,,,
TSLP,0,0,0,0,0,0,,,,
DNAAF3,1.08015,1.44264,1.26869,1.17717,0.914183,1.09563,,,,
LOC284454,19.085,16.5797,15.9521,14.1246,10.1952,10.4135,,,,
LOC101927269,0,0,0,0,0,0,,,,
PIP4K2B,12.1411,11.8392,11.6576,16.3964,16.9134,16.5117,,,,
CT45A6,0,0,1.12E-06,0,0,0,,,,
MIR492,0,3.38493,0,0,0,0,,,,
CCL27,0.13845,0.0661492,0.0754583,0,0.143046,0,,,,
C11orf91,2.11579,2.29439,2.72093,3.89006,3.53697,2.5614,,,,
HMG20A,8.39923,8.49892,8.67251,6.66812,7.33013,7.32396,,,,
GTF2H1,24.1409,23.9263,24.6958,23.1123,22.2436,23.7616,,,,
NIPAL4,0,0,0,0,0.00566716,0,,,,
CEP120,9.98468,10.5365,10.2336,8.07545,9.13534,9.25007,,,,
CST2,89.1838,85.2213,100.208,120.239,103.477,115.68,,,,
MIR7856,0,0,0,0,0,0,,,,
COX6B2,0.265166,0.217186,0.297301,0.227948,0.248529,0.179185,,,,
NUP160,18.917,19.2052,17.2612,15.9546,17.6574,17.2952,,,,
RTFDC1,72.3643,74.6422,80.0049,81.4729,81.9329,83.2365,,,,
XKR7,0.00612152,0,0,0,0,0,,,,
MIR1205,0,0,0,0,0,0,,,,
RPUSD4,13.3256,14.0778,13.3098,12.5863,12.683,11.662,,,,
HNRNPL,123.015,129.971,129.13,118.477,119.973,116.059,,,,
MIR548AE2,0,0,0,0,0,0,,,,
PDZD11,50.1323,52.0136,56.313,52.7062,53.4257,53.4212,,,,
MURC,0.555559,0.530875,0.486965,0.894873,0.846212,0.850386,,,,
RNF41,8.4945,8.4627,8.88405,7.94042,7.537,7.54908,,,,
ABHD14A-ACY1,2.04061,2.27625,0.232833,2.00031,2.27518,3.91813,,,,
KIF7,1.67709,1.50446,1.45088,1.47342,1.31628,1.23423,,,,
STRA6,0.161977,0.159348,0.188006,0.199898,0.204434,0.237349,,,,
PTPRH,4.25934,4.29789,3.99242,3.95774,3.53226,3.81837,,,,
IRF2,12.4476,11.9706,12.5968,11.9059,13.2556,13.0615,,,,
MIR1226,0,0,0,278.941,0,0,,,,
OR7G3,0,0,0,0,0,0,,,,
OR5R1,0,0,0,0,0,0,,,,
LOC101060542,0.156613,0.143147,0.0742239,0.115016,0.0844238,0.125258,,,,
FAM66D,0.125117,0.179337,0.127686,0.104456,0.171153,0.206336,,,,
XAB2,21.6023,22.4187,25.1242,17.2541,15.8877,16.3859,,,,
HLA-DQA2,0,0,0,0,0,0,,,,
MIR6768,0,0,0,0,0,0,,,,
DPP4,0.70344,0.629371,0.644683,0.501389,0.458297,0.535733,,,,
LINC01341,0.216762,0.0863045,0.03938,0.133488,0.111979,0.0949382,,,,
RLN2,0.376704,0.486491,0.479277,0.369368,0.333787,0.31874,,,,
CDH19,0,0.00279112,0,0,0,0,,,,
LINC00882,0,0,0.0455438,0.0441089,0.0431687,0.054899,,,,
RPTN,0.00492163,0.00470295,0.0107296,0.00519577,0.0152551,0.0388007,,,,
SPIN2B,6.06034,6.88947,6.88078,8.33403,8.86287,8.12563,,,,
ALOX15P1,0,0,0,0.018782,0,0,,,,
MIR4672,0,0,0,0,0,0,,,,
HMCES,23.4779,24.74,24.2001,21.8967,22.0083,22.1245,,,,
BIVM,4.02645,3.6914,3.76768,4.48383,4.74479,4.64685,,,,
HRH3,0,0,0,0,0,0,,,,
C5orf46,0.246945,0.235973,0.323017,0.20856,0.459258,0.259579,,,,
ZNF415,5.65606,5.68941,5.38442,5.81878,5.64126,5.56655,,,,
PM20D1,0,0,0,0,0,0,,,,
GEN1,2.94239,3.18278,2.61661,2.9317,3.10026,2.87935,,,,
CIR1,16.4212,16.0156,17.0469,22.0608,21.375,21.3025,,,,
LAMP5-AS1,0,0,0,0,0,0,,,,
NDUFS7,50.2091,53.4397,60.5241,59.3714,53.0276,50.3523,,,,
COLEC10,0.0110604,0.0211379,0,0.0350294,0.057138,0.0145328,,,,
MED12L,0.12073,0.120043,0.0853633,0.111954,0.084283,0.122191,,,,
LRRC36,0.240876,0.208994,0.206349,0.154533,0.115511,0.109006,,,,
RAB31,33.6174,31.8106,33.8345,39.1039,39.4284,39.53,,,,
POLR3A,8.63109,8.75186,8.28872,7.31558,7.3538,7.72517,,,,
F12,0.942175,0.823144,1.02701,0.68205,0.611887,0.742784,,,,
MIR1298,0,0,0,0,0,0,,,,
LOC101928894,0,0.0217781,0,0,0,0,,,,
GPATCH2,5.69682,5.39172,5.45581,4.60291,4.63329,4.77919,,,,
TMEM86B,3.97584,3.92207,4.07685,4.20861,3.36599,3.18231,,,,
CLEC4M,0,0,0,0,0,0,,,,
SLCO4A1,13.4871,13.9095,15.2702,20.8747,21.042,21.0727,,,,
TRMT13,4.94817,4.5506,4.30024,4.16773,4.30599,4.82811,,,,
SENP7,4.63204,4.45529,3.76594,3.18018,3.90034,4.1881,,,,
SMARCE1,35.0734,37.4428,38.9607,42.4158,42.9403,42.7116,,,,
GCNT1,5.56334,6.00433,5.65,5.29527,6.34669,5.91449,,,,
PRAMEF20,0,0,0,0,0,0,,,,
CEBPA-AS1,0.0082981,0,0.0271359,0.026281,0.0171472,0.0218066,,,,
BAALC,0,0,0,0,0,0,,,,
CARD8,11.5076,11.0061,12.2441,9.4693,10.63,13.1123,,,,
APOC1,15.3073,14.0358,17.2181,14.2345,12.9216,13.0948,,,,
ALKBH3-AS1,0,0,0,0,0,0.0126402,,,,
